end_time_s,fk_plots_id,time_stamp,art_to_check,begin_time_s,low_freq_hz,high_freq_hz,species_code,common_name,confidence,art_deutsch,path,plot_info,total_time,id_seq
36,02_PS,2021-04-17T21:36:00Z,Waldkauz,28,150,12000,borowl,Boreal Owl,0.592,Raufußkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_2_PS\20210417_213600.WAV,02_PS 2021-04-17 21:36:00,13,349
36,02_PS,2021-04-17T21:36:00Z,Waldkauz,28,150,12000,tawowl1,Tawny Owl,0.2581,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_2_PS\20210417_213600.WAV,02_PS 2021-04-17 21:36:00,13,349
66,13_NW,2021-04-18T06:54:00Z,Waldkauz,58,150,12000,tawowl1,Tawny Owl,0.4359,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_13_NW\20210418_065400.WAV,13_NW 2021-04-18 06:54:00,13,350
66,13_NW,2021-04-18T06:54:00Z,Waldkauz,58,150,12000,comcra,Common Crane,0.0216,Kranich,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_13_NW\20210418_065400.WAV,13_NW 2021-04-18 06:54:00,13,350
360,10_FF,2021-04-18T19:54:00Z,Waldkauz,352,150,12000,tawowl1,Tawny Owl,0.3173,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_10_FF\20210418_195400.WAV,10_FF 2021-04-18 19:54:00,13,351
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,tawowl1,Tawny Owl,0.2136,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,comchi1,Common Chiffchaff,0.2057,Zilpzalp,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,eurrob1,European Robin,0.1297,Rotkehlchen,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,eurwoo,Eurasian Woodcock,0.1232,Waldschnepfe,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,eupfly1,European Pied Flycatcher,0.1142,Trauerschnäpper,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,eurbla,Eurasian Blackbird,0.0798,Amsel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,gyfwoo1,Gray-headed Woodpecker,0.0789,Grauspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,eugwoo2,Eurasian Green Woodpecker,0.0585,Grünspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,blackc1,Eurasian Blackcap,0.0345,Mönchsgrasmücke,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
144,03_FF,2021-04-19T18:46:00Z,Waldkauz,136,150,12000,grswoo,Great Spotted Woodpecker,0.0203,Buntspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_3_FF\20210419_184600.WAV,03_FF 2021-04-19 18:46:00,13,352
120,11_NW,2021-04-21T20:11:00Z,Waldkauz,112,150,12000,tawowl1,Tawny Owl,0.3618,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_11_NW\20210421_201100.WAV,11_NW 2021-04-21 20:11:00,13,353
120,11_NW,2021-04-21T20:11:00Z,Waldkauz,112,150,12000,borowl,Boreal Owl,0.0403,Raufußkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_11_NW\20210421_201100.WAV,11_NW 2021-04-21 20:11:00,13,353
87,04_PS,2021-04-21T21:02:00Z,Waldkauz,79,150,12000,borowl,Boreal Owl,0.953,Raufußkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_4_PS\20210421_210200.WAV,04_PS 2021-04-21 21:02:00,13,354
87,04_PS,2021-04-21T21:02:00Z,Waldkauz,79,150,12000,tawowl1,Tawny Owl,0.2482,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_4_PS\20210421_210200.WAV,04_PS 2021-04-21 21:02:00,13,354
336,07_SF,2021-04-22T21:53:00Z,Waldkauz,328,150,12000,borowl,Boreal Owl,0.8194,Raufußkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_7_SF\20210422_215300.WAV,07_SF 2021-04-22 21:53:00,13,355
336,07_SF,2021-04-22T21:53:00Z,Waldkauz,328,150,12000,tawowl1,Tawny Owl,0.4852,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_7_SF\20210422_215300.WAV,07_SF 2021-04-22 21:53:00,13,355
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,tawowl1,Tawny Owl,0.263,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,misthr1,Mistle Thrush,0.1256,Misteldrossel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,coatit2,Coal Tit,0.1248,Tannenmeise,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,gyfwoo1,Gray-headed Woodpecker,0.1171,Grauspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,borowl,Boreal Owl,0.0721,Raufußkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,eupowl1,Eurasian Pygmy-Owl,0.0587,Sperlingskauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,eurtre1,Eurasian Treecreeper,0.0472,Waldbaumläufer,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,norgos,Northern Goshawk,0.0454,Habicht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,grswoo,Great Spotted Woodpecker,0.0354,Buntspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,eugwoo2,Eurasian Green Woodpecker,0.029,Grünspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
69,06_PS,2021-04-23T03:47:00Z,Waldkauz,61,150,12000,goldcr1,Goldcrest,0.0224,Wintergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210423_034700.WAV,06_PS 2021-04-23 03:47:00,13,356
171,15_SF,2021-04-27T20:28:00Z,Waldkauz,163,150,12000,tawowl1,Tawny Owl,0.5001,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_15_SF\20210427_202800.WAV,15_SF 2021-04-27 20:28:00,13,357
210,12_SF,2021-04-27T21:02:00Z,Waldkauz,202,150,12000,tawowl1,Tawny Owl,0.3223,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_SF\20210427_210200.WAV,12_SF 2021-04-27 21:02:00,13,358
210,12_SF,2021-04-27T21:02:00Z,Waldkauz,202,150,12000,skylar,Eurasian Skylark,0.0215,Feldlerche,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_SF\20210427_210200.WAV,12_SF 2021-04-27 21:02:00,13,358
381,03_SF,2021-04-28T21:02:00Z,Waldkauz,373,150,12000,tawowl1,Tawny Owl,0.3766,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_SF\20210428_210200.WAV,03_SF 2021-04-28 21:02:00,13,359
39,05_NW,2021-05-03T19:54:00Z,Waldkauz,31,150,12000,tawowl1,Tawny Owl,0.4309,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_5_NW\20210503_195400.WAV,05_NW 2021-05-03 19:54:00,13,360
108,10_PS,2021-05-05T21:53:00Z,Waldkauz,100,150,12000,borowl,Boreal Owl,0.9848,Raufußkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_10_PS\20210505_215300.WAV,10_PS 2021-05-05 21:53:00,13,361
108,10_PS,2021-05-05T21:53:00Z,Waldkauz,100,150,12000,tawowl1,Tawny Owl,0.263,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_10_PS\20210505_215300.WAV,10_PS 2021-05-05 21:53:00,13,361
273,05_FF,2021-05-07T21:36:00Z,Waldkauz,265,150,12000,tawowl1,Tawny Owl,0.263,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_5_FF\20210507_213600.WAV,05_FF 2021-05-07 21:36:00,13,362
336,08_NW,2021-05-07T21:53:00Z,Waldkauz,328,150,12000,tawowl1,Tawny Owl,0.263,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_NW\20210507_215300.WAV,08_NW 2021-05-07 21:53:00,13,363
336,08_NW,2021-05-07T21:53:00Z,Waldkauz,328,150,12000,eueowl1,Eurasian Eagle-Owl,0.0229,Uhu,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_NW\20210507_215300.WAV,08_NW 2021-05-07 21:53:00,13,363
150,02_SF,2021-05-08T19:20:00Z,Waldkauz,142,150,12000,tawowl1,Tawny Owl,0.2581,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_SF\20210508_192000.WAV,02_SF 2021-05-08 19:20:00,13,364
150,02_SF,2021-05-08T19:20:00Z,Waldkauz,142,150,12000,eurrob1,European Robin,0.2323,Rotkehlchen,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_SF\20210508_192000.WAV,02_SF 2021-05-08 19:20:00,13,364
150,02_SF,2021-05-08T19:20:00Z,Waldkauz,142,150,12000,miswoo1,Middle Spotted Woodpecker,0.0499,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_SF\20210508_192000.WAV,02_SF 2021-05-08 19:20:00,13,364
150,02_SF,2021-05-08T19:20:00Z,Waldkauz,142,150,12000,blawoo1,Black Woodpecker,0.0229,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_2_SF\20210508_192000.WAV,02_SF 2021-05-08 19:20:00,13,364
195,03_PS,2021-05-08T21:36:00Z,Waldkauz,187,150,12000,tawowl1,Tawny Owl,0.3914,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_3_PS\20210508_213600.WAV,03_PS 2021-05-08 21:36:00,13,365
417,08_SF,2021-05-12T21:19:00Z,Waldkauz,409,150,12000,tawowl1,Tawny Owl,0.2284,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_8_SF\20210512_211900.WAV,08_SF 2021-05-12 21:19:00,13,366
297,06_NW,2021-05-18T20:28:00Z,Waldkauz,289,150,12000,tawowl1,Tawny Owl,0.2729,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_6_NW\20210518_202800.WAV,06_NW 2021-05-18 20:28:00,13,367
297,06_NW,2021-05-18T20:28:00Z,Waldkauz,289,150,12000,eueowl1,Eurasian Eagle-Owl,0.0212,Uhu,P:\Archive\WNS\Motten\2021_2022\210601_Audiomotten_Mai\Motte_6_NW\20210518_202800.WAV,06_NW 2021-05-18 20:28:00,13,367
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,borowl,Boreal Owl,0.3156,Raufußkauz,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,eurrob1,European Robin,0.253,Rotkehlchen,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,tawowl1,Tawny Owl,0.2038,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,ettwoo1,Eurasian Three-toed Woodpecker,0.0673,Dreizehenspecht,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,sonthr1,Song Thrush,0.0455,Singdrossel,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,eurwoo,Eurasian Woodcock,0.041,Waldschnepfe,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,hawfin,Hawfinch,0.036,Kernbeißer,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,colfly1,Collared Flycatcher,0.0223,Halsbandschnäpper,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,blawoo1,Black Woodpecker,0.0206,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
297,04_SF,2021-05-31T16:30:00Z,Waldkauz,289,150,12000,grswoo,Great Spotted Woodpecker,0.0203,Buntspecht,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_4_SF\20210531_163000.WAV,04_SF 2021-05-31 16:30:00,13,368
183,14_FF,2021-06-04T19:37:00Z,Waldkauz,175,150,12000,tawowl1,Tawny Owl,0.4704,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_14_FF\20210604_193700.WAV,14_FF 2021-06-04 19:37:00,13,369
183,14_FF,2021-06-04T19:37:00Z,Waldkauz,175,150,12000,sonthr1,Song Thrush,0.0361,Singdrossel,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_14_FF\20210604_193700.WAV,14_FF 2021-06-04 19:37:00,13,369
183,14_FF,2021-06-04T19:37:00Z,Waldkauz,175,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0258,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_14_FF\20210604_193700.WAV,14_FF 2021-06-04 19:37:00,13,369
183,14_FF,2021-06-04T19:37:00Z,Waldkauz,175,150,12000,litowl1,Little Owl,0.0221,Steinkauz,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_14_FF\20210604_193700.WAV,14_FF 2021-06-04 19:37:00,13,369
147,14_NW,2021-06-10T19:54:00Z,Waldkauz,139,150,12000,tawowl1,Tawny Owl,0.268,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_14_NW\20210610_195400.WAV,14_NW 2021-06-10 19:54:00,13,370
147,14_NW,2021-06-10T19:54:00Z,Waldkauz,139,150,12000,cretit2,Crested Tit,0.1336,Haubenmeise,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_14_NW\20210610_195400.WAV,14_NW 2021-06-10 19:54:00,13,370
279,12_NW,2021-06-15T19:54:00Z,Waldkauz,271,150,12000,tawowl1,Tawny Owl,0.2383,Waldkauz,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_12_NW\20210615_195400.WAV,12_NW 2021-06-15 19:54:00,13,371
279,12_NW,2021-06-15T19:54:00Z,Waldkauz,271,150,12000,skylar,Eurasian Skylark,0.0378,Feldlerche,P:\Archive\WNS\Motten\2021_2022\210701_Audiomotten_Juni\Motte_12_NW\20210615_195400.WAV,12_NW 2021-06-15 19:54:00,13,371
258,01_ASF,2022-04-08T05:30:00Z,Waldkauz,250,150,12000,tawowl1,Tawny Owl,0.3568,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220425_Audiomotten_April\01ASF\20220408_053000.WAV,01_ASF 2022-04-08 05:30:00,13,372
258,01_ASF,2022-04-08T05:30:00Z,Waldkauz,250,150,12000,litowl1,Little Owl,0.0617,Steinkauz,P:\Archive\WNS\Motten\2021_2022\220425_Audiomotten_April\01ASF\20220408_053000.WAV,01_ASF 2022-04-08 05:30:00,13,372
222,19_ASF,2022-04-08T21:03:00Z,Waldkauz,214,150,12000,tawowl1,Tawny Owl,0.4902,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220425_Audiomotten_April\19ASF\20220408_210300.WAV,19_ASF 2022-04-08 21:03:00,13,373
12,11_ASF,2022-04-15T23:36:00Z,Waldkauz,4,150,12000,tawowl1,Tawny Owl,0.4902,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220425_Audiomotten_April\11ASF\20220415_233600.WAV,11_ASF 2022-04-15 23:36:00,13,374
228,18_ASF,2022-04-16T05:30:00Z,Waldkauz,220,150,12000,tawowl1,Tawny Owl,0.4902,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220425_Audiomotten_April\18ASF\20220416_053000.WAV,18_ASF 2022-04-16 05:30:00,13,375
159,06_ASF,2022-04-20T19:04:00Z,Waldkauz,151,150,12000,tawowl1,Tawny Owl,0.4754,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220425_Audiomotten_April\06ASF\20220420_190400.WAV,06_ASF 2022-04-20 19:04:00,13,376
159,06_ASF,2022-04-20T19:04:00Z,Waldkauz,151,150,12000,grswoo,Great Spotted Woodpecker,0.043,Buntspecht,P:\Archive\WNS\Motten\2021_2022\220425_Audiomotten_April\06ASF\20220420_190400.WAV,06_ASF 2022-04-20 19:04:00,13,376
342,10_ASF,2022-04-28T21:36:00Z,Waldkauz,334,150,12000,tawowl1,Tawny Owl,0.4408,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220504_Audiomotten_Mai\10ASF\20220428_213600.WAV,10_ASF 2022-04-28 21:36:00,13,377
342,10_ASF,2022-04-28T21:36:00Z,Waldkauz,334,150,12000,borowl,Boreal Owl,0.0289,Raufußkauz,P:\Archive\WNS\Motten\2021_2022\220504_Audiomotten_Mai\10ASF\20220428_213600.WAV,10_ASF 2022-04-28 21:36:00,13,377
150,04_ASF,2022-04-30T21:19:00Z,Waldkauz,142,150,12000,tawowl1,Tawny Owl,0.4161,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220504_Audiomotten_Mai\04ASF\20220430_211900.WAV,04_ASF 2022-04-30 21:19:00,13,378
129,22_ASF,2022-05-13T20:28:00Z,Waldkauz,121,150,12000,tawowl1,Tawny Owl,0.4704,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220504_Audiomotten_Mai\22ASF\20220513_202800.WAV,22_ASF 2022-05-13 20:28:00,13,379
399,02_ASF,2022-05-31T17:21:00Z,Waldkauz,391,150,12000,tawowl1,Tawny Owl,0.4062,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220630_Audiomotten_Juni\02ASF\20220531_172100.WAV,02_ASF 2022-05-31 17:21:00,13,380
399,02_ASF,2022-05-31T17:21:00Z,Waldkauz,391,150,12000,coatit2,Coal Tit,0.1636,Tannenmeise,P:\Archive\WNS\Motten\2021_2022\220630_Audiomotten_Juni\02ASF\20220531_172100.WAV,02_ASF 2022-05-31 17:21:00,13,380
399,02_ASF,2022-05-31T17:21:00Z,Waldkauz,391,150,12000,blawoo1,Black Woodpecker,0.069,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\220630_Audiomotten_Juni\02ASF\20220531_172100.WAV,02_ASF 2022-05-31 17:21:00,13,380
399,02_ASF,2022-05-31T17:21:00Z,Waldkauz,391,150,12000,norgos,Northern Goshawk,0.065,Habicht,P:\Archive\WNS\Motten\2021_2022\220630_Audiomotten_Juni\02ASF\20220531_172100.WAV,02_ASF 2022-05-31 17:21:00,13,380
60,07_ASF,2022-07-05T06:03:00Z,Waldkauz,52,150,12000,tawowl1,Tawny Owl,0.4408,Waldkauz,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\07ASF\20220705_060300.WAV,07_ASF 2022-07-05 06:03:00,13,381
60,07_ASF,2022-07-05T06:03:00Z,Waldkauz,52,150,12000,blawoo1,Black Woodpecker,0.0374,Schwarzspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\07ASF\20220705_060300.WAV,07_ASF 2022-07-05 06:03:00,13,381
15,06_PS,2021-04-14T04:55:00Z,Zilpzalp,7,150,12000,comchi1,Common Chiffchaff,0.1247,Zilpzalp,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210414_045500.WAV,06_PS 2021-04-14 04:55:00,13,382
15,06_PS,2021-04-14T04:55:00Z,Zilpzalp,7,150,12000,colfly1,Collared Flycatcher,0.0775,Halsbandschnäpper,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210414_045500.WAV,06_PS 2021-04-14 04:55:00,13,382
15,06_PS,2021-04-14T04:55:00Z,Zilpzalp,7,150,12000,comcha,Common Chaffinch,0.0311,Buchfink,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210414_045500.WAV,06_PS 2021-04-14 04:55:00,13,382
15,06_PS,2021-04-14T04:55:00Z,Zilpzalp,7,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0224,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210414_045500.WAV,06_PS 2021-04-14 04:55:00,13,382
15,06_PS,2021-04-14T04:55:00Z,Zilpzalp,7,150,12000,coatit2,Coal Tit,0.0205,Tannenmeise,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_6_PS\20210414_045500.WAV,06_PS 2021-04-14 04:55:00,13,382
327,12_FF,2021-04-15T04:38:00Z,Zilpzalp,319,150,12000,comchi1,Common Chiffchaff,0.2087,Zilpzalp,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210415_043800.WAV,12_FF 2021-04-15 04:38:00,13,383
327,12_FF,2021-04-15T04:38:00Z,Zilpzalp,319,150,12000,comcha,Common Chaffinch,0.1551,Buchfink,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210415_043800.WAV,12_FF 2021-04-15 04:38:00,13,383
327,12_FF,2021-04-15T04:38:00Z,Zilpzalp,319,150,12000,norgos,Northern Goshawk,0.0663,Habicht,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210415_043800.WAV,12_FF 2021-04-15 04:38:00,13,383
327,12_FF,2021-04-15T04:38:00Z,Zilpzalp,319,150,12000,eurnut1,Eurasian Nutcracker,0.0301,Tannenhäher,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210415_043800.WAV,12_FF 2021-04-15 04:38:00,13,383
327,12_FF,2021-04-15T04:38:00Z,Zilpzalp,319,150,12000,eurbla,Eurasian Blackbird,0.0255,Amsel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210415_043800.WAV,12_FF 2021-04-15 04:38:00,13,383
327,12_FF,2021-04-15T04:38:00Z,Zilpzalp,319,150,12000,eugori2,Eurasian Golden Oriole,0.0205,Pirol,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_12_FF\20210415_043800.WAV,12_FF 2021-04-15 04:38:00,13,383
27,09_PS,2021-04-16T04:55:00Z,Zilpzalp,19,150,12000,comchi1,Common Chiffchaff,0.3865,Zilpzalp,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_9_PS\20210416_045500.WAV,09_PS 2021-04-16 04:55:00,13,384
27,09_PS,2021-04-16T04:55:00Z,Zilpzalp,19,150,12000,sonthr1,Song Thrush,0.1076,Singdrossel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_9_PS\20210416_045500.WAV,09_PS 2021-04-16 04:55:00,13,384
27,09_PS,2021-04-16T04:55:00Z,Zilpzalp,19,150,12000,misthr1,Mistle Thrush,0.0819,Misteldrossel,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_9_PS\20210416_045500.WAV,09_PS 2021-04-16 04:55:00,13,384
27,09_PS,2021-04-16T04:55:00Z,Zilpzalp,19,150,12000,eurnut2,Eurasian Nuthatch,0.053,Kleiber,P:\Archive\WNS\Motten\2021_2022\210501_Audiomotten_April\Motte_9_PS\20210416_045500.WAV,09_PS 2021-04-16 04:55:00,13,384
